experiment,condition,algorithm,input_size,obstacle_prob,execution_time,nodes_expanded,path_length,heuristic_evals,heuristic_calls,tie_breaks,run_id,seed,heuristic,alpha,weight,use_memoization,use_dynamic_weight,use_tiebreaking,use_density_adaptive,density_low_threshold,density_threshold,mid_density_weight,high_density_weight,density_weight_cap,found,attempt,obstacle_density,effective_algorithm,effective_weight,shared_instance_id,unsolved
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.0009921249999997883,144,118,256,256,22,740,81557,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20333333333333334,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.000948082999999933,133,118,246,246,20,741,81558,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20944444444444443,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.0009163339999997966,125,118,234,234,27,742,81559,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.0010017919999998348,142,120,258,258,33,743,81560,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20444444444444446,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.0009112079999997746,125,118,241,241,30,744,81561,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.19583333333333333,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.000934208000000325,132,120,245,245,29,745,81562,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2013888888888889,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.0008495829999999316,121,118,217,217,24,746,81563,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20055555555555554,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.0008982920000000227,124,118,233,233,32,747,81564,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2036111111111111,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.0009599579999997054,124,120,233,233,32,748,81565,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.1988888888888889,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.2,0.0009547080000000818,132,118,247,247,25,749,81566,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.19111111111111112,wastar,2.2,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0011497920000000939,252,118,424,424,420,750,86537,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19166666666666668,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0010012500000002866,168,126,280,280,59,751,86538,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.21027777777777779,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.002244707999999651,485,118,802,802,799,752,86539,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19083333333333333,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.000967417000000026,165,126,281,281,64,753,86540,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.2036111111111111,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0010321250000000504,223,118,395,395,392,754,86541,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19722222222222222,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0010667499999996721,222,118,383,383,379,755,86542,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19805555555555557,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.000891084000000042,145,124,260,260,55,756,86543,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.20555555555555555,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0015294999999997394,265,132,383,383,73,757,86544,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,2,0.21138888888888888,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.001394917000000273,246,134,364,364,59,758,86545,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,2,0.20166666666666666,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.001798834000000138,342,124,458,458,77,759,86546,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.20027777777777778,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.001123167000000258,247,118,415,415,412,760,86547,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19055555555555556,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.001745125000000236,387,118,649,649,644,761,86548,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.18694444444444444,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0008385829999997263,163,118,303,303,300,762,86549,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19111111111111112,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.000986917000000087,211,118,370,370,367,763,86550,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19333333333333333,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.000989707999999645,164,124,273,273,60,764,86551,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.20055555555555554,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.001365124999999967,285,118,514,514,508,765,86552,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.1938888888888889,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0010700000000003485,232,118,400,400,393,766,86553,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19694444444444445,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0021365410000000473,473,120,759,759,750,767,86554,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19666666666666666,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.001312000000000424,291,118,468,468,465,768,86555,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.1963888888888889,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0010853340000003264,236,118,410,410,407,769,86556,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.18222222222222223,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0016324580000000033,349,118,594,594,591,770,86557,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19833333333333333,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0009474589999998173,147,130,275,275,57,771,86558,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.20055555555555554,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0018304170000003062,409,118,644,644,640,772,86559,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19972222222222222,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0012893329999998926,281,118,483,483,480,773,86560,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.1988888888888889,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0021315410000002366,469,118,750,750,747,774,86561,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.1852777777777778,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0009264579999999079,149,126,270,270,55,775,86562,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.2,wastar,1.6,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0018085830000003078,400,118,654,654,651,776,86563,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.1986111111111111,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0012732080000001922,274,118,475,475,472,777,86564,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.18805555555555556,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.00123149999999983,267,118,463,463,460,778,86565,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19722222222222222,astar,1.0,,
exp5_obstacle_density,density_adaptive,adaptive,60,0.2,0.0010339169999999953,226,118,395,395,392,779,86566,manhattan,0.7,1.5,1,1,1,1,0.2,0.35,1.6,2.4,2.5,1,1,0.19444444444444445,astar,1.0,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0007814999999999905,175,120,283,283,279,780,71637,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,4,0.29333333333333333,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0011217499999998104,256,120,390,390,380,781,71638,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3036111111111111,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0037530830000003235,865,122,1145,1145,1134,782,71639,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.3038888888888889,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0008862920000001218,197,118,320,320,314,783,71640,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2911111111111111,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.002160041999999862,505,120,705,705,696,784,71641,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.3063888888888889,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0007329999999998726,159,118,271,271,264,785,71642,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.3016666666666667,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.002143250000000041,493,120,729,729,714,786,71643,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.29888888888888887,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.002071749999999817,487,120,675,675,668,787,71644,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3086111111111111,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0010823329999998244,245,120,375,375,367,788,71645,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3013888888888889,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0010106250000001538,224,118,362,362,358,789,71646,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,4,0.2877777777777778,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0028142079999997627,651,120,912,912,903,790,71647,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2975,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0010607079999997993,239,118,363,363,359,791,71648,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.30083333333333334,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.006486417000000078,1456,122,1880,1880,1873,792,71649,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.28944444444444445,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0023064590000001495,581,134,695,695,682,793,71650,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.30944444444444447,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.001518416999999772,344,118,517,517,514,794,71651,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.3061111111111111,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0007786250000001438,174,118,283,283,279,795,71652,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3022222222222222,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.004580917000000184,1078,126,1394,1394,1380,796,71653,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.29694444444444446,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0018365829999997807,423,120,615,615,607,797,71654,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2822222222222222,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0016651659999999957,375,118,561,561,558,798,71655,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.29694444444444446,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.002349875000000168,547,128,726,726,716,799,71656,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.30722222222222223,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0007771670000003006,175,118,278,278,272,800,71657,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3005555555555556,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0016562079999999924,375,120,563,563,553,801,71658,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2863888888888889,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.002496457999999979,561,118,841,841,837,802,71659,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2902777777777778,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0009190000000001142,200,118,330,330,327,803,71660,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.29694444444444446,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0011935419999997698,266,118,410,410,405,804,71661,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.29527777777777775,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0025620419999996535,596,122,828,828,817,805,71662,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2936111111111111,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.00220545800000016,502,122,745,745,732,806,71663,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3061111111111111,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0011303750000002388,253,122,382,382,375,807,71664,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.30027777777777775,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.0011562920000001142,261,118,404,404,401,808,71665,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.30333333333333334,astar,1.5,,
exp5_obstacle_density,baseline_astar,astar,60,0.3,0.00115949999999998,262,118,392,392,388,809,71666,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.31333333333333335,astar,1.5,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0012251660000002218,195,134,299,299,8,810,81637,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2972222222222222,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0010706250000001027,150,118,255,255,15,811,81638,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.29055555555555557,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0012007499999997506,189,122,296,296,7,812,81639,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3088888888888889,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0010465829999999343,158,122,261,261,14,813,81640,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2947222222222222,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0011981250000001609,188,128,286,286,17,814,81641,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2972222222222222,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0012244169999999777,196,120,294,294,9,815,81642,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2966666666666667,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0009937090000002868,153,126,250,250,14,816,81643,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.29777777777777775,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0018299169999997922,312,144,418,418,9,817,81644,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.31194444444444447,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0009414160000003058,140,118,237,237,18,818,81645,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,4,0.3030555555555556,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0014832920000000804,241,134,356,356,9,819,81646,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.29083333333333333,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0009902089999997976,153,128,248,248,14,820,81647,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3030555555555556,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0012715839999999368,216,140,301,301,10,821,81648,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3047222222222222,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0010613329999999976,164,128,270,270,11,822,81649,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.30444444444444446,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.001276792000000082,203,134,315,315,3,823,81650,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.29,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.001119750000000419,168,120,278,278,14,824,81651,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,7,0.2997222222222222,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0009488749999997381,144,122,242,242,17,825,81652,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2891666666666667,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0011455840000000883,172,122,278,278,12,826,81653,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3005555555555556,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0015330829999999906,233,126,333,333,4,827,81654,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3013888888888889,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0011305000000003673,181,122,281,281,11,828,81655,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,9,0.30194444444444446,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0011587909999999368,186,124,289,289,9,829,81656,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2980555555555556,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0013086669999999856,211,136,326,326,7,830,81657,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2961111111111111,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0011977499999997754,195,130,288,288,12,831,81658,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,4,0.3,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0009325419999997031,141,126,238,238,20,832,81659,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.3025,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0009167500000000217,139,118,228,228,14,833,81660,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.29083333333333333,wastar,2.2,,
exp5_obstacle_density,enhanced_combo,wastar,60,0.3,0.0010577919999996688,161,124,267,267,15,834,81661,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.31083333333333335,wastar,2.2,,
